A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NET_SHORT!PIN_NO_SWAP_PIN!PIN_CDS_PINID!PIN_XNET_PINS!PIN_PIN_SIGNAL_MODEL!
J!f:/pcb/cadence_pcb/fpga_ccd/allegro/fpga_ccd_2.brd!Wed Jun 16 20:18:53 2021!0.00!0.00!21000.00!17000.00!0.01!mils!FPGA_CCD!10.400000 mil!2!OUT OF DATE!
S!N45080!IC1!21!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS44187\@\RETHINKERSLIB\.\TCD1304DG_8Z,AW_.Normal\(chips)!TCD1304DG_8Z,AW__DIP1016W62P254L4160H372Q22N_TCD1304DG_8Z_AW_!!!F54!!!\OS\!!!
S!N45901!IC1!5!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS44187\@\RETHINKERSLIB\.\TCD1304DG_8Z,AW_.Normal\(chips)!TCD1304DG_8Z,AW__DIP1016W62P254L4160H372Q22N_TCD1304DG_8Z_AW_!!!F54!!!\SH\!!!
S!GND!IC1!22!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS44187\@\RETHINKERSLIB\.\TCD1304DG_8Z,AW_.Normal\(chips)!TCD1304DG_8Z,AW__DIP1016W62P254L4160H372Q22N_TCD1304DG_8Z_AW_!!!F54!!!\SS\!!!
S!+3.3V!IC1!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS44187\@\RETHINKERSLIB\.\TCD1304DG_8Z,AW_.Normal\(chips)!TCD1304DG_8Z,AW__DIP1016W62P254L4160H372Q22N_TCD1304DG_8Z_AW_!!!F54!!!\VAD\!!!
S!+3.3V!IC1!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS44187\@\RETHINKERSLIB\.\TCD1304DG_8Z,AW_.Normal\(chips)!TCD1304DG_8Z,AW__DIP1016W62P254L4160H372Q22N_TCD1304DG_8Z_AW_!!!F54!!!\VDD\!!!
S!GND!J1!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\1\!!!
S!TCK_F!J1!6!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\10\!!!
S!TDO_F!J1!8!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\11\!!!
S!TDI_F!J1!10!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\12\!!!
S!!J1!12!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\13\!!!
S!!J1!14!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\14\!!!
S!GND!J1!3!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\2\!!!
S!GND!J1!5!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\3\!!!
S!GND!J1!7!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\4\!!!
S!GND!J1!9!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\5\!!!
S!GND!J1!11!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\6\!!!
S!GND!J1!13!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\7\!!!
S!+3.3V!J1!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\8\!!!
S!TMS_F!J1!4!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27366\@\CONNECTOR\.\CONN SOCKET 7x2.Normal\(chips)!CONN SOCKET 7X2_CONN_BULK_HEADER_2X7_2_2_CONN SOCKET 7X2!!!F53!!!\9\!!!
S!N49298!J2!A5!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\CC1\!!!
S!N48976!J2!B5!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\CC2\!!!
S!USB_D-!J2!A7!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\DN1\!!!
S!USB_D-!J2!B7!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\DN2\!!!
S!USB_D+!J2!A6!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\DP1\!!!
S!USB_D+!J2!B6!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\DP2\!!!
S!GND!J2!A1_B12!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\GND#a1_B12\!!!
S!GND!J2!B1_A12!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\GND#b1_A12\!!!
S!N49459!J2!A8!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\SBU1\!!!
S!N49459!J2!B8!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\SBU2\!!!
S!GND!J2!S1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\SHIELD1\!!!
S!GND!J2!S2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\SHIELD2\!!!
S!GND!J2!S3!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\SHIELD3\!!!
S!GND!J2!S4!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\SHIELD4\!!!
S!+5V!J2!A4_B9!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\VBUS#a4_B9\!!!
S!+5V!J2!B4_A9!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS48344\@\RETHINKERSLIB\.\USB-C 16pin.Normal\(chips)!USB-C 16PIN_SHENZHEN-CHUANGQIN-TECHNOLO_CQ-USB-C16PSMT01!!!F52!!!\VBUS#b4_A9\!!!
S!N45186!Q1!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS45139\@\TRANSISTOR\.\2N6520.Normal\(chips)!2N6520_SOT23_2SA1015!!!F51!!!\BASE\!!!
S!CCD_OS!Q1!3!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS45139\@\TRANSISTOR\.\2N6520.Normal\(chips)!2N6520_SOT23_2SA1015!!!F51!!!\COLLECTOR\!!!
S!N45216!Q1!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS45139\@\TRANSISTOR\.\2N6520.Normal\(chips)!2N6520_SOT23_2SA1015!!!F51!!!\EMITTER\!!!
S!GND!R1!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27514\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_4.7K!!!F50!!!\1\!!!
S!N15354!R1!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27514\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_4.7K!!!F50!!!\2\!!!
S!N15645!R2!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27346\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_4.7K!!!F49!!!\1\!!!
S!+3V3!R2!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27346\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_4.7K!!!F49!!!\2\!!!
S!+3.3V!R3!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27298\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_4.7K!!!F48!!!\1\!!!
S!N14884!R3!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27298\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_4.7K!!!F48!!!\2\!!!
S!+3.3V!R4!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27554\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_4.7K!!!F47!!!\1\!!!
S!N00968!R4!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS27554\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_4.7K!!!F47!!!\2\!!!
S!N41358!R10!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS41342\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_NC!!!F46!!!\1\!!!
S!CCD_OS!R10!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS41342\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_NC!!!F46!!!\2\!!!
S!N41362!R9!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS41316\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_NC!!!F45!!!\1\!!!
S!CCD_OS!R9!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS41316\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_NC!!!F45!!!\2\!!!
S!HT82V38_D7!R11!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42667\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F44!!!\1\!!!
S!N42841!R11!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42667\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F44!!!\2\!!!
S!HT82V38_D6!R12!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42683\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F43!!!\1\!!!
S!N42811!R12!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42683\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F43!!!\2\!!!
S!HT82V38_D5!R13!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42699\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F42!!!\1\!!!
S!N42799!R13!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42699\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F42!!!\2\!!!
S!HT82V38_D4!R14!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42715\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F41!!!\1\!!!
S!N42805!R14!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42715\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F41!!!\2\!!!
S!HT82V38_D3!R15!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42731\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F40!!!\1\!!!
S!N42817!R15!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42731\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F40!!!\2\!!!
S!HT82V38_D2!R16!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42747\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F39!!!\1\!!!
S!N42835!R16!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42747\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F39!!!\2\!!!
S!HT82V38_D1!R17!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42763\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F38!!!\1\!!!
S!N42829!R17!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42763\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F38!!!\2\!!!
S!HT82V38_D0!R18!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42779\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F37!!!\1\!!!
S!N42823!R18!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS42779\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F37!!!\2\!!!
S!N39540!R19!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43196\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F36!!!\1\!!!
S!SDATA!R19!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43196\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F36!!!\2\!!!
S!N39538!R20!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43234\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F35!!!\1\!!!
S!SCLK!R20!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43234\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F35!!!\2\!!!
S!N39536!R21!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43272\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F34!!!\1\!!!
S!SLOAD!R21!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43272\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F34!!!\2\!!!
S!CDSCLK1!R22!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43606\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F33!!!\1\!!!
S!N43637!R22!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43606\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F33!!!\2\!!!
S!CDSCLK2!R23!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43653\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F32!!!\1\!!!
S!N43673!R23!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43653\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F32!!!\2\!!!
S!ADCCLK!R24!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43689\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F31!!!\1\!!!
S!N43709!R24!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS43689\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F31!!!\2\!!!
S!CCD_MASTER!R28!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS46142\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F30!!!\1\!!!
S!N46162!R28!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS46142\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F30!!!\2\!!!
S!CCD_SH!R29!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS46206\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F29!!!\1\!!!
S!N46224!R29!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS46206\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F29!!!\2\!!!
S!CCD_ICG!R30!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS46286\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F28!!!\1\!!!
S!N45930!R30!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS46286\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_33R!!!F28!!!\2\!!!
S!N45080!R25!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS45093\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_150R!!!F27!!!\1\!!!
S!N45186!R25!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS45093\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_150R!!!F27!!!\2\!!!
S!GND!R26!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS45200\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_150R!!!F26!!!\1\!!!
S!N45216!R26!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS45200\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_150R!!!F26!!!\2\!!!
S!+3.3V!R27!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS45354\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_150R!!!F25!!!\1\!!!
S!CCD_OS!R27!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS45354\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_150R!!!F25!!!\2\!!!
S!GND!R31!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS49282\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_5.1K!!!F24!!!\1\!!!
S!N49298!R31!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS49282\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_5.1K!!!F24!!!\2\!!!
S!N48976!R32!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS49548\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_5.1K!!!F23!!!\1\!!!
S!GND!R32!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS49548\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_5.1K!!!F23!!!\2\!!!
S!USB_D+!R33!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS50135\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_45R!!!F22!!!\1\!!!
S!GND!R33!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS50135\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_45R!!!F22!!!\2\!!!
S!USB_D-!R34!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS50197\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_45R!!!F21!!!\1\!!!
S!GND!R34!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS50197\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_45R!!!F21!!!\2\!!!
S!N41426!R35!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS75104\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_1K!!!F20!!!\1\!!!
S!GND!R35!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS75104\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_1K!!!F20!!!\2\!!!
S!N103518!R40!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS103531\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_1K!!!F19!!!\1\!!!
S!N103582!R40!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS103531\@\DISCRETE\.\R.Normal\(chips)!R_0603_DISCRETE_1K!!!F19!!!\2\!!!
S!M0!R36!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS79334\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_0R!!!F18!!!\1\!!!
S!+3V3!R36!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS79334\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_0R!!!F18!!!\2\!!!
S!GND!R37!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS79360\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_NC!!!F17!!!\1\!!!
S!M0!R37!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS79360\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_NC!!!F17!!!\2\!!!
S!M1!R38!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS79386\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_NC!!!F16!!!\1\!!!
S!+3V3!R38!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS79386\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_NC!!!F16!!!\2\!!!
S!GND!R39!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS79412\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_1K!!!F15!!!\1\!!!
S!M1!R39!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS79412\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_1K!!!F15!!!\2\!!!
S!N30787!R41!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS108134\@\DISCRETE\.\R.Normal\(chips)!R_0805_DISCRETE_10R!!!F14!!!\1\!!!
S!+1.2V!R41!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS108134\@\DISCRETE\.\R.Normal\(chips)!R_0805_DISCRETE_10R!!!F14!!!\2\!!!
S!N30939!R42!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS108219\@\DISCRETE\.\R.Normal\(chips)!R_0805_DISCRETE_10R!!!F13!!!\1\!!!
S!+3.3V!R42!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS108219\@\DISCRETE\.\R.Normal\(chips)!R_0805_DISCRETE_10R!!!F13!!!\2\!!!
S!CLK_50M!R5!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS24328\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_33!!!F12!!!\1\!!!
S!N10342!R5!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS24328\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_33!!!F12!!!\2\!!!
S!N10587!R7!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS28354\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_33!!!F11!!!\1\!!!
S!SPI_FLASH_MISO!R7!2!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS28354\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_33!!!F11!!!\2\!!!
S!SPI_FLASH_MOSI!R8!1!@\FPGA_CCD\.\SCHEMATIC1\(sch_1):\INS89324\@\DISCRETE\.\RESISTOR.Normal\(chips)!RESISTOR_0603_DISCRETE_33!!!F10!!!\1\!!!
